cliente,produc,mes,y,lag_1,lag_2,lag_3,lag_6,lag_12,diff_1,diff_12,ma_3,ma_6,ma_12,month,quarter,year
1745,000-000-12490,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1745,000-000-12490,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1745,000-000-12490,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1745,000-000-12490,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1745,000-000-12490,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1745,000-000-12490,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1745,000-000-12490,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1745,000-000-12490,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1745,000-000-12963,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1745,000-000-12963,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1745,000-000-12963,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1745,000-000-12963,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1745,000-000-12963,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1745,000-000-12963,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1745,000-000-12963,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1745,000-000-12963,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1745,000-000-12963,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1745,000-000-12963,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1745,000-000-12963,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1745,000-000-12963,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1745,000-000-12963,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1745,000-000-12963,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1745,000-000-12963,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1745,000-000-12963,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1745,000-000-12963,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1745,000-000-12963,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1745,000-000-13575,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1745,000-000-13575,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1745,000-000-13575,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1745,000-000-13575,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1745,000-000-13575,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1745,000-000-13575,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1745,000-000-13575,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1745,000-000-13575,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1745,000-000-13575,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1745,000-000-13575,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1745,000-000-13575,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1745,000-000-13575,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1745,000-000-13575,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1745,000-000-13575,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1745,000-000-13575,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1745,000-000-13575,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1745,000-000-13575,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1745,000-000-13575,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1834,000-000-13180,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1834,000-000-13180,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1834,000-000-13180,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1834,000-000-13180,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1834,000-000-13180,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1834,000-000-13180,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1834,000-000-13180,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1834,000-000-13180,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1834,000-000-13180,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1834,000-000-13180,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1834,000-000-13180,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1834,000-000-13180,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1834,000-000-13180,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1834,000-000-13180,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1834,000-000-13180,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1834,000-000-13180,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1834,000-000-13180,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1834,000-000-13180,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1834,000-000-13612,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1834,000-000-13612,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1834,000-000-13612,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1834,000-000-13612,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1834,000-000-13612,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1834,000-000-13612,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1834,000-000-13612,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1834,000-000-13612,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1834,000-000-13612,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1834,000-000-13612,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1834,000-000-13612,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1834,000-000-13612,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1834,000-000-13612,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1834,000-000-13612,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1834,000-000-13612,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1834,000-000-13612,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1834,000-000-13612,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1834,000-000-13612,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1883,000-000-6140,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1883,000-000-6140,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1883,000-000-6140,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1883,000-000-6140,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1883,000-000-6140,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1883,000-000-6140,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1883,000-000-6140,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1883,000-000-6140,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1883,000-000-6140,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1883,000-000-6140,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1883,000-000-6140,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1883,000-000-6140,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1883,000-000-6140,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1883,000-000-6140,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1883,000-000-6140,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1883,000-000-6140,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1883,000-000-6140,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1883,000-000-6140,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1883,000-000-6596,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1883,000-000-6596,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1883,000-000-6596,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1883,000-000-6596,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1883,000-000-6596,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1883,000-000-6596,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1883,000-000-6596,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1883,000-000-6596,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1883,000-000-6596,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1883,000-000-6596,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1883,000-000-6596,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1883,000-000-6596,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1883,000-000-6596,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1883,000-000-6596,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1883,000-000-6596,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1883,000-000-6596,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1883,000-000-6596,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1883,000-000-6596,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1923,000-000-10130,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1923,000-000-10130,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1923,000-000-10130,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1923,000-000-10130,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1923,000-000-10130,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1923,000-000-10130,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1923,000-000-10130,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1923,000-000-10130,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1923,000-000-10130,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1923,000-000-10130,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1923,000-000-10130,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1923,000-000-10130,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1923,000-000-10130,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1923,000-000-10130,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1923,000-000-10130,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1923,000-000-10130,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1923,000-000-10130,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1923,000-000-10130,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1923,000-000-10131,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1923,000-000-10131,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1923,000-000-10131,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1923,000-000-10131,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1923,000-000-10131,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1923,000-000-10131,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1923,000-000-10131,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1923,000-000-10131,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1923,000-000-10131,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1923,000-000-10131,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1923,000-000-10131,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1923,000-000-10131,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1923,000-000-10131,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1923,000-000-10131,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1923,000-000-10131,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1923,000-000-10131,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1923,000-000-10131,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1923,000-000-10131,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1923,000-000-11554,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1923,000-000-11554,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1923,000-000-11554,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1923,000-000-11554,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1923,000-000-11554,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1923,000-000-11554,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1923,000-000-11554,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1923,000-000-11554,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1923,000-000-11554,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1923,000-000-11554,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1923,000-000-11554,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1923,000-000-11554,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1923,000-000-11554,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1923,000-000-11554,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1923,000-000-11554,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1923,000-000-11554,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1923,000-000-11554,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1923,000-000-11554,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1923,000-000-13348,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1923,000-000-13348,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1923,000-000-13348,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1923,000-000-13348,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1923,000-000-13348,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1923,000-000-13348,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1923,000-000-13348,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1923,000-000-13348,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1923,000-000-13348,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1923,000-000-13348,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1923,000-000-13348,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1923,000-000-13348,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1923,000-000-13348,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1923,000-000-13348,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1923,000-000-13348,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1923,000-000-13348,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1923,000-000-13348,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1923,000-000-13348,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1923,000-000-2170,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1923,000-000-2170,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1923,000-000-2170,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1923,000-000-2170,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1923,000-000-2170,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
1923,000-000-2170,2023-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2023
1923,000-000-2170,2023-07-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7,3,2023
1923,000-000-2170,2023-08-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8,3,2023
1923,000-000-2170,2023-09-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9,3,2023
1923,000-000-2170,2023-10-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10,4,2023
1923,000-000-2170,2023-11-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11,4,2023
1923,000-000-2170,2023-12-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12,4,2023
1923,000-000-2170,2024-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2024
1923,000-000-2170,2024-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2024
1923,000-000-2170,2024-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2024
1923,000-000-2170,2024-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2024
1923,000-000-2170,2024-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2024
1923,000-000-2170,2024-06-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6,2,2024
1923,000-000-3176,2023-01-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,2023
1923,000-000-3176,2023-02-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,2023
1923,000-000-3176,2023-03-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,1,2023
1923,000-000-3176,2023-04-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4,2,2023
1923,000-000-3176,2023-05-01,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5,2,2023
