,cliente,produc,mes,ventas_totales,unidades_totales,dias_con_venta,dias_mes,frecuencia_pct,descrip,depo,tipo_negocio,lista_precios,condi_venta,vende,linea_nume,sin_venta
2111,4997,000-000-9419,2022-12,-0.41627018807314975,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2112,4997,000-000-9419,2023-01,-0.3965540078373949,-0.22155905200301784,2.0,31.0,0.06451612903225806,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2113,4997,000-000-9419,2023-02,-0.36803415671171574,-0.1970291828875962,2.0,28.0,0.07142857142857142,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2114,4997,000-000-9419,2023-03,-0.35077494600744386,-0.1970291828875962,2.0,31.0,0.06451612903225806,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2115,4997,000-000-9419,2023-04,-0.318244536126809,-0.1847642483298854,3.0,30.0,0.1,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2116,4997,000-000-9419,2023-05,-0.38199347015667606,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2117,4997,000-000-9419,2023-06,-0.3359453339635639,-0.22155905200301784,2.0,30.0,0.06666666666666667,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2118,4997,000-000-9419,2023-07,-0.16962057515444462,-0.13570451009904208,4.0,31.0,0.12903225806451613,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2119,4997,000-000-9419,2023-08,-0.22732343144694592,-0.1970291828875962,3.0,31.0,0.0967741935483871,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2120,4997,000-000-9419,2023-09,,,,,,,,,,,,,True
2121,4997,000-000-9419,2023-10,-0.22295615025472573,-0.22155905200301784,2.0,31.0,0.06451612903225806,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2122,4997,000-000-9419,2023-11,-0.04823984420338326,-0.1970291828875962,2.0,30.0,0.06666666666666667,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2123,4997,000-000-9419,2023-12,-0.0688098688829279,-0.2460889211184395,2.0,31.0,0.06451612903225806,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2124,4997,000-000-9419,2024-01,1.6533665955559473,-0.12343957554133127,4.0,31.0,0.12903225806451613,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2125,4997,000-000-9419,2024-02,0.8779720372888462,-0.1970291828875962,2.0,29.0,0.06896551724137931,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2126,4997,000-000-9419,2024-03,0.2691263431349036,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2127,4997,000-000-9419,2024-04,1.4563692226204283,-0.17249931377217456,3.0,30.0,0.1,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2128,4997,000-000-9419,2024-05,0.6504962964805839,-0.22155905200301784,2.0,31.0,0.06451612903225806,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2129,4997,000-000-9419,2024-06,0.3098247880919613,-0.2460889211184395,1.0,30.0,0.03333333333333333,opera x 55 grs.,1.0,1.0,3.0,00,1.0,14.0,False
2130,526,000-000-9419,2022-01,-0.432816330347985,-0.1970291828875962,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2131,526,000-000-9419,2022-02,-0.43955241491336067,-0.2460889211184395,1.0,28.0,0.03571428571428571,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2132,526,000-000-9419,2022-03,-0.4303471840465456,-0.1970291828875962,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2133,526,000-000-9419,2022-04,,,,,,,,,,,,,True
2134,526,000-000-9419,2022-05,-0.4075916263768674,-0.1479694446567529,2.0,31.0,0.06451612903225806,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2135,526,000-000-9419,2022-06,,,,,,,,,,,,,True
2136,526,000-000-9419,2022-07,-0.41898745927139,-0.1970291828875962,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2137,526,000-000-9419,2022-08,-0.4281552896438409,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2138,526,000-000-9419,2022-09,-0.4316566347507542,-0.2460889211184395,1.0,30.0,0.03333333333333333,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2139,526,000-000-9419,2022-10,-0.4229923569336996,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2140,526,000-000-9419,2022-11,-0.39172000798349743,-0.1970291828875962,2.0,30.0,0.06666666666666667,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2141,526,000-000-9419,2022-12,,,,,,,,,,,,,True
2142,526,000-000-9419,2023-01,-0.4145619020304156,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2143,526,000-000-9419,2023-02,,,,,,,,,,,,,True
2144,526,000-000-9419,2023-03,-0.3492026018250767,-0.1970291828875962,2.0,31.0,0.06451612903225806,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2145,526,000-000-9419,2023-04,-0.38893536166262693,-0.2460889211184395,1.0,30.0,0.03333333333333333,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2146,526,000-000-9419,2023-05,-0.38199347015667606,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2147,526,000-000-9419,2023-06,-0.3741566269423894,-0.2460889211184395,1.0,30.0,0.03333333333333333,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2148,526,000-000-9419,2023-07,-0.36412953473200904,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2149,526,000-000-9419,2023-08,-0.340714662368361,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2150,526,000-000-9419,2023-09,-0.18002407382211405,-0.1970291828875962,2.0,30.0,0.06666666666666667,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2151,526,000-000-9419,2023-10,-0.2938551368848258,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2152,526,000-000-9419,2023-11,-0.16590474895320206,-0.22155905200301784,2.0,30.0,0.06666666666666667,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2153,526,000-000-9419,2023-12,-0.06881158050853335,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2154,526,000-000-9419,2024-01,0.15054865610022428,-0.2460889211184395,1.0,31.0,0.03225806451612903,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2155,526,000-000-9419,2024-02,0.21369717343619457,-0.2460889211184395,1.0,29.0,0.034482758620689655,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2156,526,000-000-9419,2024-03,0.6289858062545141,-0.22155905200301784,3.0,31.0,0.0967741935483871,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2157,526,000-000-9419,2024-04,-0.06918620327539081,-0.27061879023386115,1.0,30.0,0.03333333333333333,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2158,526,000-000-9419,2024-05,0.607781219918693,-0.22155905200301784,2.0,31.0,0.06451612903225806,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2159,526,000-000-9419,2024-06,0.3098247880919613,-0.2460889211184395,1.0,30.0,0.03333333333333333,opera x 55 grs.,1.0,1.0,3.0,00,1.0,4.0,False
2160,6699,000-000-13523,2022-01,-0.42721011329996905,-0.17249931377217456,1.0,31.0,0.03225806451612903,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2161,6699,000-000-13523,2022-02,-0.4382105969651481,-0.23382398656072867,1.0,28.0,0.03571428571428571,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2162,6699,000-000-13523,2022-03,-0.3973458181171106,-0.04984996819506634,1.0,31.0,0.03225806451612903,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2163,6699,000-000-13523,2022-04,-0.3773956236263524,-0.04984996819506634,1.0,30.0,0.03333333333333333,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2164,6699,000-000-13523,2022-05,-0.4122827460857735,-0.17249931377217456,1.0,31.0,0.03225806451612903,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2165,6699,000-000-13523,2022-06,-0.4083488651008644,-0.17249931377217456,1.0,30.0,0.03333333333333333,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2166,6699,000-000-13523,2022-07,,,,,,,,,,,,,True
2167,6699,000-000-13523,2022-08,-0.29241693616005765,0.07279937738204188,1.0,31.0,0.03225806451612903,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2168,6699,000-000-13523,2022-09,-0.3304397363438266,-0.04984996819506634,1.0,30.0,0.03333333333333333,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2169,6699,000-000-13523,2022-10,,,,,,,,,,,,,True
2170,6699,000-000-13523,2022-11,-0.32459043504644636,-0.04984996819506634,1.0,30.0,0.03333333333333333,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2171,6699,000-000-13523,2022-12,,,,,,,,,,,,,True
2172,6699,000-000-13523,2023-01,,,,,,,,,,,,,True
2173,6699,000-000-13523,2023-02,,,,,,,,,,,,,True
2174,6699,000-000-13523,2023-03,,,,,,,,,,,,,True
2175,6699,000-000-13523,2023-04,,,,,,,,,,,,,True
2176,6699,000-000-13523,2023-05,-0.29362578584658305,-0.17249931377217456,1.0,31.0,0.03225806451612903,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2177,6699,000-000-13523,2023-06,-0.10081677553590575,-0.04984996819506634,1.0,30.0,0.03333333333333333,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2178,6699,000-000-13523,2023-07,-0.22049933566642424,-0.17249931377217456,1.0,31.0,0.03225806451612903,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2179,6699,000-000-13523,2023-08,0.16344516410497367,-0.04984996819506634,2.0,31.0,0.06451612903225806,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2180,6699,000-000-13523,2023-09,-0.06332574071710227,-0.17249931377217456,1.0,30.0,0.03333333333333333,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2181,6699,000-000-13523,2023-10,1.3546267036547277,0.1954487229591501,3.0,31.0,0.0967741935483871,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2182,6699,000-000-13523,2023-11,0.6730072107592958,-0.04984996819506634,1.0,30.0,0.03333333333333333,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2183,6699,000-000-13523,2023-12,,,,,,,,,,,,,True
2184,6699,000-000-13523,2024-01,1.0551115812066487,-0.17249931377217456,1.0,31.0,0.03225806451612903,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2185,6699,000-000-13523,2024-02,,,,,,,,,,,,,True
2186,6699,000-000-13523,2024-03,3.1548204170172993,-0.04984996819506634,1.0,31.0,0.03225806451612903,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2187,6699,000-000-13523,2024-04,7.191786488195252,0.1954487229591501,3.0,30.0,0.1,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2188,6699,000-000-13523,2024-05,3.5467465323835743,-0.04984996819506634,1.0,31.0,0.03225806451612903,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2189,6699,000-000-13523,2024-06,1.6007654973222976,-0.17249931377217456,1.0,30.0,0.03333333333333333,barra nat b almen/mani/choc x 20 uds.,1.0,1.0,3.0,mp,1.0,4.0,False
2190,7521,000-000-3176,2022-01,-0.43141477608598094,-0.1970291828875962,1.0,31.0,0.03225806451612903,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2191,7521,000-000-3176,2022-02,-0.43029406827257577,-0.1970291828875962,1.0,28.0,0.03571428571428571,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2192,7521,000-000-3176,2022-03,,,,,,,,,,,,,True
2193,7521,000-000-3176,2022-04,-0.42777778726747645,-0.1970291828875962,1.0,30.0,0.03333333333333333,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2194,7521,000-000-3176,2022-05,-0.4250557171066551,-0.1970291828875962,1.0,31.0,0.03225806451612903,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2195,7521,000-000-3176,2022-06,-0.4224340416797268,-0.1970291828875962,1.0,30.0,0.03333333333333333,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2196,7521,000-000-3176,2022-07,-0.4205603561918442,-0.1970291828875962,1.0,31.0,0.03225806451612903,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2197,7521,000-000-3176,2022-08,-0.41263156761354125,-0.1970291828875962,1.0,31.0,0.03225806451612903,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2198,7521,000-000-3176,2022-09,-0.33047970477573557,-0.0007902299642230501,3.0,30.0,0.1,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2199,7521,000-000-3176,2022-10,-0.3572091329754164,-0.09890970642590963,1.0,31.0,0.03225806451612903,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2200,7521,000-000-3176,2022-11,-0.35096979801877726,-0.09890970642590963,2.0,30.0,0.06666666666666667,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2201,7521,000-000-3176,2022-12,-0.39731153863455815,-0.1970291828875962,1.0,31.0,0.03225806451612903,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2202,7521,000-000-3176,2023-01,-0.3866950934486675,-0.1970291828875962,1.0,31.0,0.03225806451612903,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2203,7521,000-000-3176,2023-02,,,,,,,,,,,,,True
2204,7521,000-000-3176,2023-03,-0.2707675468195599,-0.09890970642590963,1.0,31.0,0.03225806451612903,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2205,7521,000-000-3176,2023-04,-0.12257122058052161,-0.0007902299642230501,2.0,30.0,0.06666666666666667,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2206,7521,000-000-3176,2023-05,0.1533636214570159,0.1954487229591501,3.0,31.0,0.0967741935483871,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2207,7521,000-000-3176,2023-06,-0.3150279320097794,-0.1970291828875962,1.0,30.0,0.03333333333333333,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2208,7521,000-000-3176,2023-07,-0.1439070154979727,-0.09890970642590963,2.0,31.0,0.06451612903225806,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2209,7521,000-000-3176,2023-08,0.1294588619572055,-0.0007902299642230501,2.0,31.0,0.06451612903225806,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2210,7521,000-000-3176,2023-09,1.0376487106424312,0.2935681994208367,4.0,30.0,0.13333333333333333,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2211,7521,000-000-3176,2023-10,0.11940684945600284,-0.09890970642590963,2.0,31.0,0.06451612903225806,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2212,7521,000-000-3176,2023-11,,,,,,,,,,,,,True
2213,7521,000-000-3176,2023-12,,,,,,,,,,,,,True
2214,7521,000-000-3176,2024-01,,,,,,,,,,,,,True
2215,7521,000-000-3176,2024-02,,,,,,,,,,,,,True
2216,7521,000-000-3176,2024-03,1.1291989240017068,-0.1970291828875962,1.0,31.0,0.03225806451612903,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2217,7521,000-000-3176,2024-04,1.2237472219622432,-0.1970291828875962,1.0,30.0,0.03333333333333333,topline 7 menta x 16 uds.,1.0,1.0,3.0,00,1.0,8.0,False
2218,7521,000-000-3176,2024-05,,,,,,,,,,,,,True
2219,7521,000-000-3176,2024-06,,,,,,,,,,,,,True
2220,6492,000-000-2170,2022-01,-0.4215964440074913,-0.1479694446567529,2.0,31.0,0.06451612903225806,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2221,6492,000-000-2170,2022-02,,,,,,,,,,,,,True
2222,6492,000-000-2170,2022-03,-0.4159168736543295,-0.1479694446567529,2.0,31.0,0.06451612903225806,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2223,6492,000-000-2170,2022-04,-0.41319008131258633,-0.1479694446567529,2.0,30.0,0.06666666666666667,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2224,6492,000-000-2170,2022-05,,,,,,,,,,,,,True
2225,6492,000-000-2170,2022-06,-0.4305237243713186,-0.22155905200301784,1.0,30.0,0.03333333333333333,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2226,6492,000-000-2170,2022-07,-0.4011088267988648,-0.1479694446567529,1.0,31.0,0.03225806451612903,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2227,6492,000-000-2170,2022-08,,,,,,,,,,,,,True
2228,6492,000-000-2170,2022-09,-0.41914693628358496,-0.22155905200301784,1.0,30.0,0.03333333333333333,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2229,6492,000-000-2170,2022-10,-0.3772728155745039,-0.1479694446567529,1.0,31.0,0.03225806451612903,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2230,6492,000-000-2170,2022-11,-0.41224252540660267,-0.22155905200301784,1.0,30.0,0.03333333333333333,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2231,6492,000-000-2170,2022-12,,,,,,,,,,,,,True
2232,6492,000-000-2170,2023-01,,,,,,,,,,,,,True
2233,6492,000-000-2170,2023-02,-0.3919766262796461,-0.22155905200301784,1.0,28.0,0.03571428571428571,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2234,6492,000-000-2170,2023-03,-0.25583913180089063,-0.07437983731048799,2.0,31.0,0.06451612903225806,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2235,6492,000-000-2170,2023-04,,,,,,,,,,,,,True
2236,6492,000-000-2170,2023-05,-0.3550690148914539,-0.22155905200301784,1.0,31.0,0.03225806451612903,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2237,6492,000-000-2170,2023-06,-0.3441553266876183,-0.22155905200301784,1.0,30.0,0.03333333333333333,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2238,6492,000-000-2170,2023-07,-0.33019221782789193,-0.22155905200301784,1.0,31.0,0.03225806451612903,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2239,6492,000-000-2170,2023-08,-0.14255847581152373,-0.1479694446567529,2.0,31.0,0.06451612903225806,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2240,6492,000-000-2170,2023-09,-0.25760081624863695,-0.22155905200301784,1.0,30.0,0.03333333333333333,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2241,6492,000-000-2170,2023-10,-0.2193907245980673,-0.22155905200301784,1.0,31.0,0.03225806451612903,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2242,6492,000-000-2170,2023-11,,,,,,,,,,,,,True
2243,6492,000-000-2170,2023-12,-0.028211821148159122,-0.22155905200301784,1.0,31.0,0.03225806451612903,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2244,6492,000-000-2170,2024-01,0.4446912403893346,-0.22155905200301784,1.0,31.0,0.03225806451612903,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2245,6492,000-000-2170,2024-02,,,,,,,,,,,,,True
2246,6492,000-000-2170,2024-03,0.6212912508598707,-0.22155905200301784,1.0,31.0,0.03225806451612903,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2247,6492,000-000-2170,2024-04,0.6854417029614569,-0.22155905200301784,1.0,30.0,0.03333333333333333,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2248,6492,000-000-2170,2024-05,0.7274750952047786,-0.22155905200301784,1.0,31.0,0.03225806451612903,mentho plus acidos cereza x 12 uds.,1.0,1.0,48.0,00,1.0,8.0,False
2249,6492,000-000-2170,2024-06,,,,,,,,,,,,,True
2250,6492,000-000-13025,2022-01,-0.4378702828510601,-0.23382398656072867,1.0,31.0,0.03225806451612903,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2251,6492,000-000-13025,2022-02,-0.43712711348229577,-0.23382398656072867,1.0,28.0,0.03571428571428571,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2252,6492,000-000-13025,2022-03,-0.4187346660346503,-0.17249931377217456,2.0,31.0,0.06451612903225806,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2253,6492,000-000-13025,2022-04,-0.4166954015100874,-0.17249931377217456,2.0,30.0,0.06666666666666667,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2254,6492,000-000-13025,2022-05,-0.4310742319433258,-0.23382398656072867,1.0,31.0,0.03225806451612903,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2255,6492,000-000-13025,2022-06,-0.4099781861555015,-0.17249931377217456,2.0,30.0,0.06666666666666667,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2256,6492,000-000-13025,2022-07,,,,,,,,,,,,,True
2257,6492,000-000-13025,2022-08,-0.3689743645014335,-0.11117464098362044,3.0,31.0,0.0967741935483871,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2258,6492,000-000-13025,2022-09,-0.4203897441557858,-0.23382398656072867,1.0,30.0,0.03333333333333333,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2259,6492,000-000-13025,2022-10,-0.4153739201011588,-0.23382398656072867,1.0,31.0,0.03225806451612903,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2260,6492,000-000-13025,2022-11,-0.3754659204110824,-0.17249931377217456,2.0,30.0,0.06666666666666667,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2261,6492,000-000-13025,2022-12,-0.4104109358437027,-0.23382398656072867,1.0,31.0,0.03225806451612903,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2262,6492,000-000-13025,2023-01,-0.35423325629548763,-0.17249931377217456,2.0,31.0,0.06451612903225806,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2263,6492,000-000-13025,2023-02,-0.33800865043361233,-0.17249931377217456,1.0,28.0,0.03571428571428571,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2264,6492,000-000-13025,2023-03,,,,,,,,,,,,,True
2265,6492,000-000-13025,2023-04,-0.3681305885130187,-0.23382398656072867,1.0,30.0,0.03333333333333333,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2266,6492,000-000-13025,2023-05,-0.35884625961074923,-0.23382398656072867,1.0,31.0,0.03225806451612903,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2267,6492,000-000-13025,2023-06,-0.34836271007063624,-0.23382398656072867,1.0,30.0,0.03333333333333333,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2268,6492,000-000-13025,2023-07,-0.21932462925724763,-0.17249931377217456,2.0,31.0,0.06451612903225806,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2269,6492,000-000-13025,2023-08,-0.30902713830745066,-0.23382398656072867,1.0,31.0,0.03225806451612903,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2270,6492,000-000-13025,2023-09,-0.2652307292719387,-0.23382398656072867,1.0,30.0,0.03333333333333333,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2271,6492,000-000-13025,2023-10,-0.2174275424633011,-0.23382398656072867,1.0,31.0,0.03225806451612903,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2272,6492,000-000-13025,2023-11,-0.16824756043189856,-0.23382398656072867,1.0,30.0,0.03333333333333333,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2273,6492,000-000-13025,2023-12,0.11735851334092641,-0.23382398656072867,1.0,31.0,0.03225806451612903,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2274,6492,000-000-13025,2024-01,,,,,,,,,,,,,True
2275,6492,000-000-13025,2024-02,0.5376330023172564,-0.23382398656072867,1.0,29.0,0.034482758620689655,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2276,6492,000-000-13025,2024-03,0.46484604699891013,-0.23382398656072867,1.0,31.0,0.03225806451612903,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2277,6492,000-000-13025,2024-04,0.6841710907466594,-0.23382398656072867,1.0,30.0,0.03333333333333333,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2278,6492,000-000-13025,2024-05,0.7364829622891678,-0.23382398656072867,1.0,31.0,0.03225806451612903,mogul tutti frutti x 50 grs.,1.0,1.0,48.0,00,1.0,5.0,False
2279,6492,000-000-13025,2024-06,,,,,,,,,,,,,True
2280,5260,000-000-6020,2022-01,-0.43309259569624936,-0.1479694446567529,2.0,31.0,0.06451612903225806,mogul rollo x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
2281,5260,000-000-6020,2022-02,,,,,,,,,,,,,True
2282,5260,000-000-6020,2022-03,-0.44061977281465203,-0.22155905200301784,1.0,31.0,0.03225806451612903,mogul rollo x 12 uds.,1.0,1.0,3.0,00,1.0,5.0,False
